gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Zm00001d025526,SCPL7,1.6987307841685099e-255,1.14324581774541e-250,0.472,0.131,0.341,4.19593718847463,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d040857,Zm00001d040857,1.84990228234901e-255,1.24498423602088e-250,0.441,0.1,0.341,2.16060652745537,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d021450,LOG5,2.0729878682167e-255,1.3951208353098399e-250,0.447,0.107,0.34,8.13933921804852,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d039821,Zm00001d039821,1.26140138740405e-254,8.48923133722929e-250,0.499,0.163,0.336,36.9995455665133,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d023379,Zm00001d023379,1.93745700673288e-254,1.30390856553123e-249,0.733,0.484,0.249,110.550187956371,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d033619,Zm00001d033619,2.5780701099508302e-254,1.73504118399691e-249,0.452,0.109,0.343,1.32854547462073,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d041608,Zm00001d041608,2.7466078923119e-253,1.84846711152591e-248,0.667,0.383,0.284,68.7347831303476,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d016130,Zm00001d016130,3.88719220033173e-253,2.61608035082325e-248,0.59,0.257,0.333,24.0203841865767,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d039091,RAN1,5.92290541739963e-253,3.98611534590995e-248,0.521,0.181,0.34,11.592924244085,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d002402,PIRL6,8.68119336026579e-253,5.84244313145888e-248,0.614,0.335,0.279,63.9639653069454,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d006153,Zm00001d006153,1.32077148188049e-252,8.888792073055689e-248,0.678,0.38,0.298,32.042406948159,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d001856,DRE2,1.61385181906529e-252,1.0861222742309401e-247,0.53,0.187,0.343,15.188156159058,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d040221,Zm00001d040221,2.03393043663465e-252,1.3688351838551201e-247,0.427,0.094,0.333,4.25170615802335,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d010799,Zm00001d010799,3.71244406407623e-252,2.4984748551233e-247,0.467,0.125,0.342,3.56520434931145,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d034248,Zm00001d034248,4.99536000318638e-252,3.3618772821444305e-247,0.434,0.099,0.335,4.72223129909092,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d030010,Zm00001d030010,6.58865666701005e-252,4.4341659368977606e-247,0.429,0.093,0.336,1.70386488827447,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d018178,Zm00001d018178,1.38915793042963e-251,9.34903287179142e-247,0.485,0.148,0.337,10.9593559355042,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d009103,EBP,3.2279443733625197e-251,2.17240656327298e-246,0.631,0.345,0.286,51.4507514473338,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
ZemaCp005,PSBK,3.67028777613953e-251,2.4701036733419097e-246,0.873,0.6,0.273,25.2714285520487,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d017037,Zm00001d017037,4.38709057999814e-251,2.9525119603387496e-246,0.415,0.082,0.333,5.06641735240814,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d029778,AtMT4b,5.98310033454832e-251,4.0266265251510195e-246,0.526,0.193,0.333,21.1307731052581,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d024546,Zm00001d024546,9.24849390446135e-251,6.224236397702489e-246,0.595,0.251,0.344,2.36881466732006,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d024755,Zm00001d024755,1.24211974271013e-250,8.359465868439209e-246,0.658,0.345,0.313,22.4950531435067,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d048599,Zm00001d048599,1.27226951354487e-250,8.562373826156969e-246,0.422,0.087,0.335,1.65664448370843,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d050411,Zm00001d050411,1.42652967544762e-250,9.60054471576248e-246,0.446,0.108,0.338,3.93345060796938,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d026704,Zm00001d026704,1.56663986949315e-250,1.0543486321688901e-245,0.459,0.119,0.34,1.16930018047454,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d026690,Zm00001d026690,2.47671017609095e-250,1.6668259485092102e-245,0.403,0.074,0.329,8.74443806968266,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d042848,sks16,2.86204330549957e-250,1.92615514460121e-245,0.549,0.206,0.343,17.0039175791845,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d031496,Zm00001d031496,4.98582426298224e-250,3.35545972898705e-245,0.412,0.081,0.331,1.90136049661847,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d029707,GSTU14,6.82894961905078e-250,4.59588309362118e-245,0.391,0.065,0.326,4.80153658725908,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d017608,ISPF,7.24672890898722e-250,4.8770485557484e-245,0.454,0.115,0.339,4.23024809595574,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d027557,GSTU28,1.8415364017684699e-249,1.2393539983901799e-244,0.743,0.536,0.207,290.913424447333,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d051803,Zm00001d051803,2.67655113180689e-249,1.80131891170604e-244,0.486,0.149,0.337,2.67689683423906,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d002591,Zm00001d002591,3.10362409962937e-249,2.0887390190505698e-244,0.406,0.079,0.327,3.1721654649741,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d013185,AOS,5.33433304199919e-249,3.5900061372654496e-244,0.534,0.203,0.331,7.70265064628095,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d015186,Zm00001d015186,5.6823474486392e-249,3.82421983293418e-244,0.55,0.203,0.347,4.81549365853226,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d015356,HPD,6.47463281693776e-249,4.35742788579911e-244,0.427,0.095,0.332,12.0990253238103,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d028024,Zm00001d028024,6.70831917729539e-249,4.5146988063198e-244,0.525,0.186,0.339,37.3078937310804,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d032905,Zm00001d032905,8.92166557944165e-249,6.00428093496423e-244,0.465,0.127,0.338,3.05154520320026,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d027325,Zm00001d027325,4.49507139035113e-248,3.02518304570631e-243,0.5,0.168,0.332,8.30031647032734,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d030220,Zm00001d030220,4.718908662550001e-248,3.17582552989615e-243,0.527,0.199,0.328,22.5651509728214,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d046682,PrxIIE,4.99439818999348e-248,3.36122998186561e-243,0.437,0.102,0.335,5.3644428416235,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d024621,AtPP2-B9,9.18881844237122e-248,6.18407481171583e-243,0.536,0.205,0.331,23.5071825504039,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d033024,Zm00001d033024,1.07504066978013e-247,7.23502370762027e-243,0.448,0.116,0.332,33.0162423246985,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d027338,Zm00001d027338,1.4530697814395998e-247,9.77915962908848e-243,0.487,0.159,0.328,0.949035970891959,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d031655,Zm00001d031655,1.4790407309637602e-247,9.95394411938609e-243,0.487,0.153,0.334,14.8830838902572,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d025814,Zm00001d025814,1.95748266275829e-247,1.31738583203633e-242,0.483,0.145,0.338,3.11584762924954,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d003493,H3.3,3.33593165510054e-247,2.24508200388267e-242,0.466,0.131,0.335,32.6000979071761,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d018470,Zm00001d018470,3.50473851557233e-247,2.35868902098017e-242,0.406,0.08,0.326,3.33276459966728,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d039029,Zm00001d039029,4.25401429937984e-247,2.86295162348263e-242,0.511,0.17,0.341,1.91534180971654,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d028181,Zm00001d028181,6.3159941793283e-247,4.2506640826879495e-242,0.454,0.116,0.338,1.58815943070564,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d002266,PAO3,7.28721983119129e-247,4.90429894639174e-242,0.591,0.263,0.328,41.3361342687162,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d033931,ADH,1.0996724480628099e-246,7.40079557546271e-242,0.802,0.655,0.147,159.558082253573,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d034107,Zm00001d034107,2.85656084107842e-246,1.92246544604577e-241,0.428,0.101,0.327,11.2422719189359,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d016144,FAP3,5.052661063001619e-246,3.40044089540009e-241,0.438,0.104,0.334,2.23563184666103,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d021187,GLX2-5,5.207863000332259e-246,3.50489179922361e-241,0.48,0.142,0.338,2.97145008444875,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d012633,Zm00001d012633,6.476073328133129e-246,4.3583973498336e-241,0.645,0.327,0.318,9.53695041698273,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d048924,Zm00001d048924,8.463684179226119e-246,5.69605945261918e-241,0.516,0.178,0.338,13.1022105292279,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d040818,PES1,1.01769214119135e-245,6.84906811021782e-241,0.403,0.079,0.324,4.23051689023251,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d006683,UGT78D2,1.23042432566458e-245,8.28075571172265e-241,0.416,0.089,0.327,4.90260603185248,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d052768,Zm00001d052768,2.27984498943816e-244,1.5343356778918802e-239,0.42,0.091,0.329,2.38692138751567,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d020775,Zm00001d020775,2.43194393465728e-244,1.63669826802435e-239,0.415,0.09,0.325,3.95408743202434,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d033554,Zm00001d033554,7.348339786480229e-244,4.94543267630119e-239,0.46,0.126,0.334,0.981005565881015,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d016708,AtCWIN2,1.12385949080373e-243,7.5635743731090994e-239,0.632,0.329,0.303,34.1137102677256,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d014780,PEPR2,4.10396575573568e-243,2.7619689536101098e-238,0.46,0.126,0.334,1.23184022928047,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d010733,RABG3d,1.0373561508904e-242,6.98140689549237e-238,0.443,0.11,0.333,1.89058147562946,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d041119,Hsp70-15,1.16206459583958e-242,7.820694730000409e-238,0.483,0.148,0.335,4.20985917758594,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d042609,ANAC019,1.34497593840222e-242,9.05168806544695e-238,0.578,0.261,0.317,5.34743586973666,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d020693,Zm00001d020693,1.51664309498747e-242,1.02070080292657e-237,0.431,0.101,0.33,6.98318729240336,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d018358,Tic55,3.11466604071548e-242,2.09617024540152e-237,0.411,0.087,0.324,2.14436225523433,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d045431,Zm00001d045431,8.46350365932986e-242,5.695937962729e-237,0.493,0.177,0.316,28.6616726109449,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d016519,Zm00001d016519,1.2845168395147301e-241,8.64479832993416e-237,0.412,0.085,0.327,2.06943883217205,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d044247,HTB1,1.56320731185604e-241,1.0520385208791102e-236,0.57,0.26,0.31,148.236766478418,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d052885,RPS15AD,5.30882531266959e-241,3.57283943542663e-236,0.523,0.194,0.329,1.05154291204492,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d011718,Zm00001d011718,1.2145737219245e-240,8.17408114855189e-236,0.421,0.094,0.327,2.41204531601598,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d014753,AtSYF2,2.98189216472097e-240,2.00681342685721e-235,0.538,0.21,0.328,15.1332694616733,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d037689,Zm00001d037689,3.2631260869860505e-240,2.19608385654161e-235,0.566,0.259,0.307,21.1390649170845,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d035455,Zm00001d035455,4.3499890066635603e-240,2.9275426014845804e-235,0.479,0.159,0.32,3.92000169387294,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d047479,SOD1,5.14381240548236e-240,3.4617857488896306e-235,0.546,0.21,0.336,4.01085306056922,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d041179,Zm00001d041179,7.545779528692121e-240,5.0783096228098e-235,0.4,0.08,0.32,0.896001935597754,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d022588,RRL,1.04752262593433e-239,7.049827272538061e-235,0.446,0.117,0.329,2.29541145822658,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d024333,MPC3,1.05657539641633e-239,7.11075241788192e-235,0.396,0.076,0.32,1.63248485552039,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d034244,Zm00001d034244,3.0454294501437304e-239,2.0495740199467299e-234,0.43,0.101,0.329,1.54343289619561,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d047847,At-RS31,3.49522519704404e-239,2.35228655761064e-234,0.571,0.254,0.317,22.2700352752258,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d027850,Zm00001d027850,3.5549489439972503e-239,2.39248063931015e-234,0.425,0.099,0.326,2.62196952125079,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d006198,BBX18,7.4313016360910405e-239,5.00126600108927e-234,0.429,0.102,0.327,1.07141468111835,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d032495,Zm00001d032495,1.0637080262282999e-238,7.15875501651649e-234,0.4,0.083,0.317,44.2647332384268,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d040827,Zm00001d040827,2.4989596288703698e-238,1.68179983022976e-233,0.423,0.097,0.326,1.933216237004,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d034673,Zm00001d034673,3.8224761277408796e-238,2.5725264339696103e-233,0.52,0.202,0.318,47.540540345638,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d049179,IGMT1,8.408305410734719e-238,5.65878954142447e-233,0.473,0.151,0.322,45.1964575360548,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d012868,Zm00001d012868,1.33181643961811e-237,8.96312463862989e-233,0.46,0.128,0.332,2.02284473750062,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d015997,Zm00001d015997,1.70015769428407e-237,1.14420612825318e-232,0.426,0.099,0.327,1.46464633261008,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d048561,Zm00001d048561,1.0894241513396e-236,7.3318245385155e-232,0.447,0.124,0.323,9.36676684509496,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d002454,PRK,1.7597304110133202e-236,1.1842985666119599e-231,0.396,0.078,0.318,6.25805163222569,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d021018,Zm00001d021018,3.38212507360911e-236,2.2761701745389298e-231,0.457,0.132,0.325,15.7002358374498,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d020521,Zm00001d020521,4.552470361907261e-236,3.06381255356359e-231,0.56,0.253,0.307,35.101960188575,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d034404,Zm00001d034404,8.74544414645677e-236,5.885683910565409e-231,0.5,0.165,0.335,1.11572911652773,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d049494,RPOD1,1.8614460029502102e-235,1.25275315998549e-230,0.404,0.085,0.319,3.37401475912688,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d049244,Zm00001d049244,3.79442535378856e-235,2.5536482630996998e-230,0.621,0.34,0.281,123.560778867329,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d010919,CARK1,4.4097814846656306e-235,2.96778293917997e-230,0.497,0.167,0.33,2.33082636469568,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d049610,TSB2,1.01190260090781e-234,6.8101045041095895e-230,0.461,0.136,0.325,1.81526437060167,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d032070,Zm00001d032070,1.1279590888678599e-234,7.5911646680807195e-230,0.611,0.341,0.27,88.9361219838428,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
ZmaLNC027925,ZmaLNC027925,1.88275200206825e-234,1.26709209739193e-229,0.848,0.535,0.313,7.80734658714798,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d040185,Zm00001d040185,1.91441217532523e-234,1.2883993939938798e-229,0.427,0.101,0.326,0.948062973976453,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d024343,Zm00001d024343,2.93523540604095e-234,1.97541342826556e-229,0.452,0.129,0.323,2.46193257881919,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d043314,Zm00001d043314,3.18755584552482e-234,2.1452250840382e-229,0.462,0.137,0.325,37.1651207251859,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d012646,Zm00001d012646,4.21653720972438e-234,2.8377295421445096e-229,0.404,0.085,0.319,1.98052911928741,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d036234,Zm00001d036234,4.90845505735727e-234,3.30339025360144e-229,0.668,0.443,0.225,227.434845909183,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d017621,Zm00001d017621,5.31609745118769e-234,3.5777335846493194e-229,0.415,0.096,0.319,5.92981540284321,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d042346,Zm00001d042346,6.502996554434459e-234,4.37651668113439e-229,0.39,0.074,0.316,1.90340119938779,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d017206,Zm00001d017206,1.7700255493099802e-233,1.1912271946856199e-228,0.435,0.113,0.322,3.30245219611458,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d015374,VIR3,3.30633959716654e-233,2.2251665488930798e-228,0.398,0.084,0.314,3.19901514741305,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d038130,DJC82,5.23675319864925e-233,3.5243349026909496e-228,0.432,0.11,0.322,16.4326629721488,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d002065,Zm00001d002065,1.14432664684611e-232,7.70131833327433e-228,0.455,0.133,0.322,9.00456610547611,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d043201,Zm00001d043201,1.32724694297226e-232,8.932371926203279e-228,0.384,0.073,0.311,1.7368442128889,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d017526,PIP1C,1.35851302911983e-232,9.142792685976419e-228,0.519,0.186,0.333,68.7397068284321,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
Zm00001d001909,Zm00001d001909,1.98907706451623e-232,1.3386488644194198e-227,0.415,0.097,0.318,2.28959083456801,Mesophyll,zea_mays->PO:0009025->PO:0025059->PO:0006070,zea_mays,Leaf,SRP224648
